epoch,step,critic_loss,gen_loss
1,1,2272.084228515625,-0.9607136249542236
1,2,7010.16845703125,-3.2073864936828613
1,3,302.0020751953125,-4.469115257263184
1,4,1524.37841796875,-5.885396957397461
1,5,6373.2490234375,-3.727104663848877
1,6,890.091064453125,-3.4402918815612793
1,7,4019.64990234375,-0.12762482464313507
1,8,52.47737503051758,-1.5839052200317383
1,9,133.48011779785156,-2.671431303024292
1,10,2340.665283203125,-4.030815124511719
1,11,1873.1619873046875,-0.24583882093429565
1,12,417.8465576171875,-1.5193220376968384
1,13,8.556812286376953,-1.7188204526901245
1,14,382.5113830566406,-1.8080112934112549
1,15,1393.122802734375,1.3388742208480835
1,16,310.60272216796875,-1.094496488571167
1,17,194.37045288085938,-2.3461551666259766
1,18,133.39442443847656,-2.3745951652526855
1,19,71.61088562011719,-2.3622241020202637
1,20,17.815134048461914,-2.184297561645508
1,21,968.6275024414062,-1.6960458755493164
1,22,127.66348266601562,-1.2409286499023438
1,23,16.90801239013672,-2.4888663291931152
1,24,22.601940155029297,-2.380486488342285
1,25,730.2354736328125,0.22603195905685425
1,26,10.656100273132324,-2.095247745513916
1,27,594.0997314453125,0.9882864356040955
1,28,110.76954650878906,-1.1204736232757568
1,29,41.899314880371094,-1.8761656284332275
1,30,15.815168380737305,-1.2353057861328125
1,31,939.7493286132812,-2.2310476303100586
1,32,21.502971649169922,-2.786879777908325
1,33,7.391777038574219,-1.5076594352722168
1,34,8.84872055053711,-0.9558010101318359
1,35,35.30010223388672,-0.9321309328079224
1,36,82.92720794677734,-0.3471154272556305
1,37,7.24137020111084,-0.8572156429290771
1,38,45.55751037597656,-0.8854024410247803
1,39,158.60983276367188,-0.7288198471069336
1,40,12.261534690856934,-0.76619553565979
1,41,41.57631301879883,-0.697380781173706
1,42,248.38307189941406,-0.8107429146766663
1,43,19.49969482421875,-0.881271243095398
1,44,14.326070785522461,-0.8966823816299438
1,45,19.6168270111084,-0.9228034019470215
1,46,9.682896614074707,-0.30537086725234985
1,47,10.23829460144043,-0.8934354782104492
1,48,22.59409523010254,-0.9806777834892273
1,49,8.740167617797852,-0.9024357795715332
1,50,7.8769659996032715,-0.18497034907341003
1,51,23.499568939208984,0.05066397413611412
1,52,10.471654891967773,-0.6746762990951538
1,53,116.58683013916016,-0.8198815584182739
1,54,19.5015926361084,-0.6440302729606628
1,55,6.408166408538818,-0.9124231934547424
1,56,28.88933753967285,-0.03178878128528595
1,57,31.055057525634766,-0.26188766956329346
1,58,13.821208000183105,-0.5994904041290283
1,59,28.080230712890625,-0.4794962406158447
1,60,5.207995414733887,-0.3611409366130829
1,61,41.84735870361328,-0.7611177563667297
1,62,16.463478088378906,-0.8062913417816162
1,63,9.732366561889648,-0.35316306352615356
1,64,7.2089152336120605,-0.740151047706604
1,65,6.878024101257324,-0.660471498966217
1,66,4.008876323699951,-0.7538502812385559
1,67,5.526397228240967,-0.6540014743804932
1,68,7.709195613861084,-1.0710132122039795
1,69,130.81350708007812,-1.1371304988861084
1,70,34.157203674316406,-0.424113929271698
1,71,3.0492360591888428,-0.41089916229248047
1,72,4.697748184204102,-0.6396672129631042
1,73,2.4504570960998535,-0.4986450672149658
1,74,21.546009063720703,-0.23105673491954803
1,75,0.1289045214653015,-0.4682598114013672
1,76,23.369338989257812,-0.7432650923728943
1,77,57.87165069580078,-1.0830378532409668
1,78,15.233765602111816,-0.6030014753341675
1,79,4.110633850097656,-0.858015775680542
1,80,7.270404815673828,-0.6303565502166748
1,81,19.847375869750977,-1.138817548751831
1,82,13.107560157775879,-1.4474161863327026
1,83,62.00053405761719,-0.5225589871406555
1,84,10.787473678588867,-0.43539565801620483
1,85,5.687582969665527,-0.6979191303253174
1,86,2.2734580039978027,-0.35754311084747314
1,87,0.7874398231506348,-0.8393638134002686
1,88,18.221031188964844,-0.5976775288581848
1,89,-0.9817061424255371,-0.8611325025558472
1,90,26.916282653808594,-0.9087730646133423
1,91,24.068378448486328,0.0866362452507019
1,92,1.7281166315078735,-0.795884370803833
1,93,14.600639343261719,-2.0074257850646973
1,94,8.512713432312012,-0.999373733997345
1,95,133.6085205078125,-1.7189557552337646
1,96,16.526031494140625,-0.44121798872947693
1,97,-2.0000088214874268,-0.23917071521282196
1,98,5.007881164550781,-0.5430316925048828
1,99,0.08976387977600098,-0.9176629781723022
1,100,18.174644470214844,-0.009350137785077095
1,101,-2.248631000518799,-0.35296282172203064
1,102,68.611083984375,-1.088374137878418
1,103,17.185970306396484,-0.5952222347259521
1,104,169.80393981933594,-1.5709022283554077
1,105,58.22117233276367,-0.31426167488098145
1,106,16.954238891601562,-0.6433993577957153
1,107,10.755500793457031,-0.6543983221054077
1,108,21.472732543945312,-0.6691411137580872
1,109,-2.0274887084960938,-0.4552219808101654
1,110,102.26766967773438,-1.8253939151763916
1,111,1.9992547035217285,-1.1681064367294312
1,112,21.882720947265625,-0.9833040237426758
1,113,58.724334716796875,-0.3047657012939453
1,114,18.214962005615234,-1.2052206993103027
1,115,2.3675782680511475,-0.880293607711792
1,116,-1.900392770767212,-0.7656761407852173
1,117,14.511091232299805,-0.7579492330551147
1,118,22.927797317504883,-0.780142605304718
1,119,40.70591354370117,-0.5989850759506226
1,120,4.566952705383301,-0.7726604342460632
1,121,116.75408172607422,-0.7728294134140015
1,122,68.14524841308594,-0.6104403734207153
1,123,5.747343063354492,-0.21281698346138
1,124,3.555481433868408,-0.33969205617904663
1,125,-0.023027420043945312,-0.5121446251869202
1,126,13.600550651550293,-0.20937711000442505
1,127,0.27944397926330566,-0.5284438729286194
1,128,29.000282287597656,-0.5959370732307434
1,129,4.059784889221191,-1.0816030502319336
1,130,4.726268768310547,-0.2735108435153961
1,131,-0.8892321586608887,-1.3018410205841064
1,132,-1.6373794078826904,-0.9142621755599976
1,133,3.4216179847717285,-0.7199423313140869
1,134,-1.5330939292907715,-0.7693518996238708
1,135,-0.4793257713317871,-0.9333351850509644
1,136,43.17050552368164,0.5091431140899658
1,137,8.949785232543945,-1.6878881454467773
1,138,2.5721819400787354,-1.1681889295578003
1,139,26.111873626708984,-0.994966983795166
1,140,-1.046433925628662,-0.6982964277267456
1,141,-2.471512794494629,-0.5393543243408203
1,142,-1.1500906944274902,-0.1874336451292038
1,143,0.08127021789550781,-0.3943314850330353
1,144,23.58391571044922,-0.09918640553951263
1,145,5.164458751678467,-1.2532553672790527
1,146,12.67495346069336,-0.3601343631744385
1,147,3.872343063354492,-0.5086911916732788
1,148,-4.096772193908691,-0.5582163333892822
1,149,-1.4179401397705078,-0.9260651469230652
1,150,13.988101959228516,-0.9784500598907471
1,151,-4.135312080383301,-0.5079983472824097
1,152,-5.882142066955566,-0.4049767851829529
1,153,-5.582012176513672,-0.5642261505126953
1,154,9.611112594604492,-0.606410026550293
1,155,-4.2983598709106445,-0.6464871168136597
1,156,-4.881708145141602,-0.625956654548645
2,157,-3.396566867828369,-0.3548961579799652
2,158,-7.241035461425781,-0.1275523155927658
2,159,3.6085872650146484,-0.836827278137207
2,160,-4.348715782165527,-0.3137575685977936
2,161,-1.4010343551635742,0.012990893796086311
2,162,4.385845184326172,-0.9905916452407837
2,163,81.86792755126953,-1.047742247581482
2,164,-7.498928070068359,-0.8593617677688599
2,165,-3.7992286682128906,-0.7459716200828552
2,166,-9.038541793823242,-0.5713548064231873
2,167,-8.916614532470703,-0.5282776355743408
2,168,-0.7468059062957764,0.23809084296226501
2,169,-5.751291275024414,-0.24320721626281738
2,170,-8.00590705871582,0.05035129189491272
2,171,-9.228671073913574,0.03320005536079407
2,172,-8.471318244934082,0.1609921157360077
2,173,9.876521110534668,-0.7496930956840515
2,174,-7.190263748168945,0.16458265483379364
2,175,-8.274386405944824,0.3959938883781433
2,176,-10.014071464538574,0.28722310066223145
2,177,-6.993376731872559,0.20444738864898682
2,178,-12.258661270141602,0.4084421992301941
2,179,-11.223875045776367,0.18920060992240906
2,180,-9.731954574584961,-0.0836406871676445
2,181,-11.357853889465332,0.4189814329147339
2,182,-13.887433052062988,0.6247175931930542
2,183,-13.204771041870117,0.8031326532363892
2,184,-12.059915542602539,0.7222169041633606
2,185,-15.656782150268555,0.44562530517578125
2,186,-10.571659088134766,0.9344327449798584
2,187,-12.57784652709961,0.5070183277130127
2,188,-15.351686477661133,0.916440486907959
2,189,-18.19099235534668,1.6928011178970337
2,190,-19.638988494873047,2.374274730682373
2,191,-14.919235229492188,2.4805474281311035
2,192,-19.254009246826172,2.864043951034546
2,193,-23.836074829101562,4.015445709228516
